credit_card,74275,15164537.71,178.920000,3.6,27155,43097,14505,10601348.37,4.08,77.050000000000,36.560000000000,19.530000000000
debit_card,1436,240475.03,149.640000,1,1607,0,0,172829.21,4.22,1.490000000000,111.910000000000,0.000000000000
voucher,1498,147543.16,90.850000,1,1624,0,0,129950.26,4.06,1.550000000000,108.410000000000,0.000000000000
boleto,19190,3953459.69,176.270000,1,22429,0,0,2335704.91,4.08,19.910000000000,116.880000000000,0.000000000000
